sc_index	sc_id	sc_title	sc_url
679	307098017	MCs Zaac & Jerry - Bumbum Granada Intro+Outro 132 Bpm (Edit Dj KinG4)	https://soundcloud.com/dj-king4bh/mcs-zaac-jerry-bumbum-granada-introoutro-132-bpm-edit-dj-king4
680	1927535834	FloorReiniger	https://soundcloud.com/socordia/floorreiniger
681	1860312618	PREMIERE: Ozzwald - Left To Right [NXXT001]	https://soundcloud.com/nxxtrecords/premiere-ozzwald-left-to-right-nxxt001-free-dl
682	1931693378	band4band 🗣️	https://soundcloud.com/renzo_dj/band4band
683	1914137774	DOCTOR MÜCKE - CRAZY SLOT [FD]	https://soundcloud.com/doctormuecke/crazy-slot
684	2010392487	TINNITUS	https://soundcloud.com/hugobass303/hugobass303-tinnitus_1-7
685	2004492391	ESCA - SEXY BITCH (Original Mix)	https://soundcloud.com/galactic-harmony-records/esca-sexy-bitch
686	1991069747	DESCONTROL	https://soundcloud.com/esca_kassel/descontrol
687	2011831479	CRAVINGS320 X DJ CARDIOSESSION - BOUNCE ROYAL	https://soundcloud.com/bouncevisionrecords/cravings-x-cardiosession-bounce-royal
688	2007362691	SYNEK - GRATEFUL [FREE DL]	https://soundcloud.com/millirecs/grateful-synek
689	1949530039	CRITICAL ERROR - GINI (Free DL)	https://soundcloud.com/louis-rohde-578758827/critical-error-gini
690	1983040919	Restricted, Vortek's - FCKN LOUD [REVIVE]	https://soundcloud.com/itsrestricted/restricted-vorteks-fckn-loud-revive
691	2005428099	CANUMABOYS - ON THE BLOCK (VIP EDIT)	https://soundcloud.com/gulligangrecords/canumaboys-on-the-block-vip-1
692	1988142659	ESCA - LAS SOLTERAS (Original Mix)	https://soundcloud.com/galactic-harmony-records/esca-las-solteras-original-mix
693	1987809663	ATI x CRITICAL ERROR 404 - From the Block	https://soundcloud.com/louis-rohde-578758827/ati-x-ce404-2-update
694	2022215809	CANUMABOYS - TALKIN' SHIT	https://soundcloud.com/gulligangrecords/canumaboys-talkin-shit
695	1801015524	WE WANT SUM	https://soundcloud.com/user-192904681/we-want-sum-1
696	2024231992	GOSSIP	https://soundcloud.com/esca_kassel/gossip
697	2010704199	SEYMEN - CODE ZERO	https://soundcloud.com/mam-recordsx/seymen-code-zero
698	2033728584	I WANT YA	https://soundcloud.com/esca_kassel/i-want-ya
699	1999513511	SHOT (FREE DL)	https://soundcloud.com/stralemt/shot
700	2032717428	GABBER ON MY BOUNCE! [FREE DL] - SANDWICHO	https://soundcloud.com/sandwichodj/gabber-on-my-bounce-sandwicho
701	2011073103	GLORY - DON´T CALL ME [FREE DL]	https://soundcloud.com/millirecs/glory-don-t-call-me-y-dm-1
702	1941574559	Wanton - Vielleicht Vielleicht (remix) FREE DOWNLOAD	https://soundcloud.com/wanton_music/wanton-vielleicht-vielleicht-remix-free-download-final
703	1701971970	PRYDA - ALLEIN (WILLIAM LUCK SCHRANZ REWORK)	https://soundcloud.com/williamluck/pryda-allein-william-luck-schranz-rework
704	1642968672	Speed Drive (MCR-Ken Remix)	https://soundcloud.com/mcr-t/speed-drive-mcr-ken-remix
705	2015829743	PREMIERE017: never_AWAKE x CHOPSTICK420 - MEGUMI	https://soundcloud.com/240kmhk/premiere018-never_awake-x-chopstick420-chinese-tool
706	2020586069	Louis BPM - TRANQUILO (zwilling. EDIT)	https://soundcloud.com/zwillingmusic/louis-bpm-tranquilo-zwilling
707	1428206746	PREMIERE: Adrián Mills - Caliente (Redroom Mix) [240KMH]	https://soundcloud.com/adrianxmills/adrian-mills-caliente-redroom-mix
708	1810181274	[PREMIERE] HOTBOI2300 X WILDERÍCH - AKUT [HOT003]	https://soundcloud.com/sachsentrance/premiere-hotboi2300-x-wilderich-akut-hot003
709	1594046139	DVAID - ICH ROLLE (HAFTI REMIX)	https://soundcloud.com/dvaid_techno/dvaid-ich-rolle-hafti-mix
710	1674433878	102 BOYZ - ADILETTE (human error Bootleg)	https://soundcloud.com/humanerror_wav/102-boyz-adilette-human-error-bootleg
711	1846278705	PREMIERE005: DJ JAYS - IMBÉCIL	https://soundcloud.com/240kmhk/premiere005-dj-jays-imbecil
712	1800714301	WILDERÍCH - C'EST BEAU (FREE DOWNLOAD)	https://soundcloud.com/wilderichofficial/wilderich-cest-beau-master
713	1814806890	PASSA & brvder jakob - DIRTY GANG [FREE DL]	https://soundcloud.com/copypassa/passa-brvder-jakob-dirty-gang
714	1802123046	FREDDIE	https://soundcloud.com/renzo_dj/freddie
715	1798353580	babyheat x HiTMiLØW - PULL	https://soundcloud.com/hitmilow/babyheat-x-hitmilow-pull
716	1790955088	ME DEIXA (FREE DL)	https://soundcloud.com/riana-holley/me-deixa-2
717	1824259143	LIKE YOU	https://soundcloud.com/renzo_dj/likeyou
718	1760978889	Just Dance (Sievert Serviert & YËDM Eagle Edit)[FREE DOWNLOAD]	https://soundcloud.com/sievertserviert/just-dance-sievert-serviert-yedm-eagle-editfreedwonload
719	1785071988	My Way (FREE DL)	https://soundcloud.com/salzbauer/my-way-free-dl
720	1931287262	$ONO$ CLIQ & Drunken Masters - Bauchnabelpiercing (mrgnstrn x POETRY EDIT) OUT NOW EVERYWHERE	https://soundcloud.com/artem-techno/ono-cliq-drunken-masters-bauchnabelpiercing-artem-edit
721	1944700563	Girl in Red - I wanna be your Girlfriend (DJ Zugzwang Edit)	https://soundcloud.com/disko-rapid/f389b12f-f42e-4aea-a7d1-ed4305f67e23
722	1965289615	RÜFÜS DU SOL - Innerbloom (SLN REMIX)	https://soundcloud.com/sln_techno/rufus-du-sol-innerbloom-sln-remix
723	1363765690	Lights -  Ellie Goulding (techno version)	https://soundcloud.com/lucnoten/lights-ellie-gouldingtechno-version
724	1880145153	Novin Yarp - Vou te Botar Colocar	https://soundcloud.com/novinyarp/vou-te-dar-coca-de-ham
725	1896763374	Rihanna - Rehab (DJ Achim Feuervogel Edit)	https://soundcloud.com/galactic-harmony-records/rihanna-rehab-dj-achim-feuervogel-edit
726	1846855143	Fergie - London Bridge (zwilling. Edit) FREE DL	https://soundcloud.com/galactic-harmony-records/fergie-london-bridge-zwilling-edit
727	1930574840	WORST BOOMBOX [FREE DL]	https://soundcloud.com/kachu2k/worst-boombox
728	1793296786	PASSA & DJ Blockflöte2000 - Lights Out [OBSCURHH004]	https://soundcloud.com/obscur-collective/passa-dj-blockfloete2000-lights-out-obscurhh004
729	1863778959	Flavio Resta - TOUCH ME	https://soundcloud.com/240kmhk/flavio-resta-touch-me-1
730	1936218761	DJ Achim Feuervogel - F*** Me (Original Mix)	https://soundcloud.com/galactic-harmony-records/dj-achim-feuervogel-fuck-me
731	1684068492	Rihanna - SOS (zwilling. x DJ Achim Feuervogel Edit) FREE DL	https://soundcloud.com/galactic-harmony-records/rihanna-sos-zwilling-dj-achim-feuervogel-edit
732	592457403	BRITNEY SPEARS - TOXIC (LOBSTA B REMIX)	https://soundcloud.com/lobsta-b/britney-spears-toxic-lobsta-b-remix
733	1892607525	Capital Cities - Safe & Sound (JAW x Feta Felice Edit)	https://soundcloud.com/jawsen/safe-sound-capital-cities-jaw-x-feta-felice-edit
734	1780538652	Part Time Killer & Trancemaster Krause - UR GF Looks Like Me (Free DL)	https://soundcloud.com/tmkrs1/part-time-killer-trancemaster-krause-ur-gf-looks-like-me-free-dl
735	1836566520	Samba De Schanero - (eurodance2000, TYSK Edit)	https://soundcloud.com/eurodance00/de-schanero
736	1649709723	[ST006] Katy Perry Remix - I Kissed A Girl (JANE Edit)	https://soundcloud.com/sachsentrance/st006-katy-perry-remix-i-kissed-a-girl-jane-edit
737	1679245104	DJBOUNTY3000 - Hot Cold  (Bounty edit)	https://soundcloud.com/nonchalance_music/djbounty3000-hot-cold-bounty
738	1609574700	My Humps (Mika Heggemann Edit)	https://soundcloud.com/mikaheggemann/black-eyed-peas-my-humps-heggemann-edit
739	1632892275	SAY MY NAME (SATD EDIT)	https://soundcloud.com/soberatthedisco/say-my-name
740	1932517052	Riana Holley - FATTY (Bootleg)	https://soundcloud.com/riana-holley/riana-holley-fatty-bootleg-master
741	1635994884	Kate Ryan - Désenchantée (Antonym & DJ Wasserfall Edit) [qp Free DL]	https://soundcloud.com/qpgermany/kate-ryan-desenchantee-antonym-dj-wasserfall-edit-qp-free-dl
742	1683814890	C'est Beau La Bourgeoisie (Edit)	https://soundcloud.com/ferrand_ferrari/cest-beau-la-bourgeoisie-edit
743	1969925651	GloRilla - WHATCHU KNO ABOUT ME (zwilling. EDIT)	https://soundcloud.com/zwillingmusic/zwilling-whatchu-kno-about-me
744	1904594522	DJ DRECKISCH X ZWILLING. - 50 GRAD (Original Mix)	https://soundcloud.com/zwillingmusic/50-grad-original-mix
745	1896767001	Akon - Belly Dancer (DJ Achim Feuervogel x GEORGE aka DR. RADSPORT Edit)	https://soundcloud.com/galactic-harmony-records/belly-dancer-edit
746	1747946976	MICHAEL SEMBELLO - MANIAC (DJ DORFATZE & TYSK EDIT) [FREE DL]	https://soundcloud.com/schiebtanderskollektiv/michael-sembello-maniac-dj-dorfatze-tysk-edit-free-dl-1
747	1873395441	Ey Mamacita	https://soundcloud.com/sicarlo/ey-mamacita-2
748	1784924676	Artemas - I Like The Way You Kiss Me (OCIN x Cleopard2000 trance edit)	https://soundcloud.com/cleopard2000/artemas-i-like-the-way-you-kiss-me-ocin-x-cleopard2000-trance-edit
749	1632900099	Aaron Smith - Dancin By KRONO (Mischluft Edit)	https://soundcloud.com/mischluft/aaron-smith-dancin-by-krono-mischluft-edit
750	1800532216	Summertime Sadness	https://soundcloud.com/mikaheggemann/heggemann-summertime-sadness-1
751	207644555	Dream Your Dream - Mayday Dream	https://soundcloud.com/james-killoran-1/dream-your-dream-mayday-dream
752	1607141895	DVAID - WHAT U GON' DO???	https://soundcloud.com/dvaid_techno/dvaid-what-u-gon-do
753	1911449720	IOSIO - Name In The Bible (Fun Edit)	https://soundcloud.com/iosio/iosio-name-in-the-bible-fun-edit
754	1953911415	PREMIERE011: MAKOU02 - NORTH FACE & GUCCI BAG	https://soundcloud.com/240kmhk/premiere012-makou02-north-face-gucci-bag
755	1941381967	Kitty Kat - Heiß (SERAFINA Edit)	https://soundcloud.com/serafinaaa/kitty-kat-heis-serafina-edit
756	1902109275	DJ Blockflöte2000 - Submarine	https://soundcloud.com/gulligangrecords/dj-blockflote2000-submarine
757	1195100266	Need To Know (Sara Landry Flip)	https://soundcloud.com/sara-landry-dj/need-to-know-sara-landry-flip
758	1756228761	The Neighbourhood - Sweater Weather (Sutefu Remix)	https://soundcloud.com/sutefumusic/the-neighbourhood-sweater-weather-sutefu-remix
759	1712955549	PRADA2000 - Walking On A Dream	https://soundcloud.com/prada2000/walking-on-a-dream-prada2000-edit-2
760	1691183748	[PREMIERE] PRADA2000 – Temperature (Bouncy Tool Mix) [TNT005]	https://soundcloud.com/sachsentrance/premiere-prada2000-temperature-bouncy-tool-mix-tnt005
761	1844275074	Davyboi x listenblondie - Just Dance (Dummgeh Remix) FREE DL	https://soundcloud.com/galactic-harmony-records/davyboi-x-listenblondie-justdance
762	1664715987	Cooler Than Me	https://soundcloud.com/mikaheggemann/heggemann-cool
763	1535180224	PRADA2000 - Get Busy	https://soundcloud.com/prada2000/get-busy
764	1552959448	Flo Rida - Club Can't Handle Me (PRADA2000 Trance Edit)	https://soundcloud.com/prada2000/club-cant-handle-me-prada2000-edit
765	1575253783	PRADA2000 - DJ Got Us Fallin' In Love	https://soundcloud.com/prada2000/dj-got-us-fallin-prada2000
766	1598668896	All the things she said - t.A.T.u (Semisecco Edit) // FREE DL	https://soundcloud.com/djsemisecco/all-the-things-she-said-tatu-dj-semisecco-edit-free-dl
767	1862922696	PRADA2000 - She Doesn´t Mind	https://soundcloud.com/prada2000/prada2000-shedoesntmind
768	1742634312	Bouncy Techno aka Hard Bounce (high energy +150 bpm)	https://soundcloud.com/klick-klack-2/sets/elektro
769	1565922088	Central Cee - One Up (WILDERÍCH Edit) [FREE DL]	https://soundcloud.com/wilderichofficial/central-cee-one-up-wilderich-edit
770	1935999815	Zaza	https://soundcloud.com/vanillaboys/zaza
771	1949372067	PREMIERE010: DJ Achim Feuervogel - POWER UP	https://soundcloud.com/240kmhk/premiere011-dj-achim-feuervogel-power-up
772	1931301770	Paraçek, WILDERÍCH - MUÉVETE	https://soundcloud.com/paracek/wilderichparacek-muevete
773	1949148879	RIANA HOLLEY & SERAFINA - KIM POSSIBLE	https://soundcloud.com/riana-holley/riana-holley-serafina-kim-possible
774	1941381963	SERAFINA - FAST SALSA (Original Mix)	https://soundcloud.com/serafinaaa/serafina-fast-salsa
775	1620035247	Cluster Bomb - Insanity VIP (FREE DL)	https://soundcloud.com/ushtechno/cluster-bomb-insanity-vip-ush
776	1968862347	PREMIERE013: WILDERÍCH x DVAID - NOVO FIRE XP	https://soundcloud.com/240kmhk/premiere014-wilderich-x-dvaid-novo-fire-xp
777	1936118228	DJ Achim Feuervogel, GEORGE aka DR.RADSPORT - Sternzeichen Wasserwaage (Original Mix)	https://soundcloud.com/galactic-harmony-records/dj-achim-feuervogel-george-sternzeichen-wasserwaage
778	1436713126	OMAKS - Crowd Control  [FREE DL]	https://soundcloud.com/omakss/omaks-crowd-control-1
779	1784928261	INTROVERT - GRINGO (FDW013)	https://soundcloud.com/240kmhk/introvert-gringo
780	1800702316	MEIN LIEBLINGS DJ - MINI SKÖRT (FREE DL)	https://soundcloud.com/mein-lieblings-dj/mini-skoert
781	1689642108	Julez - Closing Time [240KMH]	https://soundcloud.com/underzoneco/julez-closing-time
782	1797879205	BHAD BHABIE - Geek'd (DJ Blockflöte2000 X DJ JAYS Edit) FREE DL	https://soundcloud.com/galactic-harmony-records/bhad-bhabie-geekd-dj-blockflote2000-x-dj-jays-edit
783	1855681215	DAVE75 - Dance All Night (voicemail heartbreak💔)	https://soundcloud.com/dave75-official/dave75-dance-all-night
784	1800124057	DVAID x WILDERÍCH - WARSCHAUER STRASSE	https://soundcloud.com/dvaid_techno/dvaid-x-wilderich-warschauer-strasse
785	1845847206	HiTMiLØW X PRADA2000 - FUSION	https://soundcloud.com/prada2000/hitmilow-x-prada2000-fusion
786	1812028068	PREMIERE004: HUMAN ERROR - MODELITO	https://soundcloud.com/240kmhk/premiere004-human-error-modelito
787	1745190723	SPIRAL SPEEDWAY [FREE DL]	https://soundcloud.com/kachu2k/spiral-speedway
788	1668199365	WILDERÍCH - HOMIES (FREE DL <3)	https://soundcloud.com/wilderichofficial/wilderich-5am
789	1761642219	Paraçek - Y2K (feat. R4SIR4) [WILDERÍCH Remix]	https://soundcloud.com/trancekraft-4000/paracek-y2k-feat-r4sir4-wilderich-remix
790	1797225604	PREMIERE | PASSA & DJ Blockflöte2000 - Lights Out [OBSCURHH]	https://soundcloud.com/merciless_music/premiere-passa-dj-blockflote2000-lights-out
791	1852950546	B.Bilbo, Master Niggel - Tag Team (Paraçek & WILDERÍCH Remix)	https://soundcloud.com/wilderichofficial/paracek-x-wilderich-tag-team-master
792	1791266602	EXTENDO - MAKINATOOLKIT	https://soundcloud.com/aaland/extendo-makinatoolkit-v2
793	1850721561	HOTBOI2300 - KEEP THE SPOT	https://soundcloud.com/hotboi2300/hotboi2300-keepthespot
794	1834616616	HUMAN ERROR x EXTENDO - BANKROLLS	https://soundcloud.com/humanerror_wav/human-error-x-extendo-bankrolls
795	1626757164	ZWILLING - FUEGO (FDW009)	https://soundcloud.com/240kmhk/zwilling-fuego
796	1863778950	CARGO X Jacky Ickx - F* THE COPS	https://soundcloud.com/240kmhk/jacky-ickx-cargo-f-the-cops-1
797	1863778986	zwilling. - BAILA	https://soundcloud.com/240kmhk/zwilling-baila-1
798	1741556997	K DE KULIKITAKA	https://soundcloud.com/puch619/master-k-de-kulikitaka-pu-ch-x
799	1784858328	DVAID - YAMANIAK	https://soundcloud.com/dvaid_techno/dvaid_yamaniak
800	1811124039	ESCA - YUMMY (FDW 016)	https://soundcloud.com/240kmhk/esca-yummy-fdw-016
801	1836922137	B DE BUCOVINA ft PÜCH [FDW]	https://soundcloud.com/arenlacasa/b-de-bucovina-ft-puch-fdw
802	1951143447	Hard Techno Mix | Schranz Afterparty	https://soundcloud.com/wojtek-rusinski/privatti-schranz-afterparty
803	1946690827	MC MENOR JP - MENINA DE VERMELHO (WILDERÍCH x zwilling. REMIX)	https://soundcloud.com/wilderichofficial/mc-menor-jp-menina-de-vermelho-wilderich-x-zwilling-remix
804	1752905466	APACHE 3000	https://soundcloud.com/wilderichofficial/apache-3000
805	1938579245	PREMIERE009: zwilling. - DIGGO	https://soundcloud.com/240kmhk/premiere009-zwilling-diggo
806	1458404611	DVAID - BIG NINE (FDW001)	https://soundcloud.com/240kmhk/dvaid-big-nine
807	1714951092	WILDERÍCH - 369 (FAKE I.D. EDIT)	https://soundcloud.com/wilderichofficial/wilderich-369-fake-id-remix
808	1507907614	SINDEX PREMIERE: PARAÇEK - DJ DJ (AMBAM Remix)	https://soundcloud.com/sindextechno/paracek-dj-dj-ambam-edit
809	1784866548	FREE DL | ORYMA - Energy Shot	https://soundcloud.com/oryma/oryma-energy-shot
810	1579153930	Clair - Full Love Club (Free Download)	https://soundcloud.com/onlytr4nce/clair-full-love-club
811	1703172807	BACK ONCE AGAIN	https://soundcloud.com/hitmilow/back-once-again
812	1868848758	PREMIERE007: BOLTCORE - MENTIRA	https://soundcloud.com/240kmhk/premiere-007-boltcore-mentira
813	1773762936	Paraçek - Y2K / ft. R4SIR4 (ADRIÁN MILLS TOXICA REMIX)	https://soundcloud.com/adrianxmills/paracek-y2k-ft-r4sir4-adrian-mills-toxica-remix
814	1688571198	SAGRADA (FREE DOWNLOAD)	https://soundcloud.com/hxist/sagradafree
815	1649241642	Noise Not War - Brainstabber (Original Mix) [DGR110]	https://soundcloud.com/darkgroundrecords/noise-not-war-brainstabber-original-mix-dgr110
816	1773610275	Marco Leckbert - Volverte A Ver [EXCLUSIVE FREE DL]	https://soundcloud.com/darkgroundrecords/marco-leckbert-volverte-a-ver-exclusive-free-dl
817	1774357092	Shockwave	https://soundcloud.com/krenonmusic/krenon-shockwave-x
818	1658182908	Basement Jaxx - Where's Your Head At (TRIPTYKH Bootleg)	https://soundcloud.com/triptykh/basement-jaxx-wheres-your-head-at-triptykh-bootleg
819	1691385570	BLOCKED RECEPTORS - CUT (Original Mix)	https://soundcloud.com/nullsect/blocked-receptors-cut-original
820	1695473640	Neutron - Widerstand	https://soundcloud.com/jneutron1/neutron-widerstand
821	1750176354	Miss K8- Unforgettable (BLOCKED RECEPTORS BOOTLEG)	https://soundcloud.com/blockedreceptors/unforgettable
822	1628762751	In 4 the Kill (Stef de Haan) (Schranz Edit) [FREE DL]	https://soundcloud.com/whoisjester/in-4-the-kill-stef-de-haanjester-schranz-edit
823	1811172687	Doma - Glänzen_[Glaenzen]_FREE DL	https://soundcloud.com/doma_official/doma-glanzen_glaenzen_free-dl
824	1917103913	Hard Techno Mix - 157 bpm	https://soundcloud.com/wojtek-rusinski/hard-techno-mix-157-bpm
825	146064809	Schranzformator aka O.B.I. - Girls Love Techno (FREE DOWNLOAD)	https://soundcloud.com/obihardtechno/obi-girls-love-techno-full-version-free-download
826	1881067455	MOVE THAT ASS [FREE DL] - SANDWICHO	https://soundcloud.com/sandwichodj/move-that-ass-sandwicho
827	1907014790	Contec - I'LL FORGET YOU BABY	https://soundcloud.com/240kmhk/contec-ill-forget-you-baby-2
828	1888644810	Techno Mix - 155bpm	https://soundcloud.com/wojtek-rusinski/techno-mix-2-155bpm
829	1494861766	The Prodigy - Voodoo People (Mr.Machine Edit) [Free Download]	https://soundcloud.com/no-mercy-label/the-prodigy-voodoo-people-mrmachine-edit-free-download
830	1510228621	Mr machine voodoo people (hard techno)	https://soundcloud.com/user-461143969-550901971/voodoo-people-hard-techno
831	1728555960	ARTLUS - WORK [FREE SCHRANZ DOWNLOAD]	https://soundcloud.com/artlus/artlus-work
832	1814370552	DJ Mind-X & Friends - Street Parade 2001 (Assisé Remix)	https://soundcloud.com/elliotwav/dj-mind-x-friends-street-parade-2001-assise-remix
833	1517764438	12 Inch (Dirtytech Schranz Edit/FREE DL)	https://soundcloud.com/realdirtytech/12-inch-dirtytech-schranz-edit-1
834	1152060643	148°C Winter Mix	https://soundcloud.com/pakulis/mix-2
835	1244901088	Bones & Grayera - TheOne	https://soundcloud.com/teamsesh/bones-grayera-theone
836	273961332	COLDSIEMENS - LIQUID DEATH (PROD. BY WHITE PUNK)	https://soundcloud.com/yungxrussia/coldsiemens-liquid-death-prodby-white-punk
837	976602085	MOTOR CITY HEATHEN (prod. TACET)	https://soundcloud.com/magusofthewastes/motor-city-heathen-prod-tacet
838	124846449	Bones x Xavier Wulf-CastleFlutes (Feat. Chris Travis) (Prod. Kodyak)	https://soundcloud.com/kodyakhiphop/castleflutes-feat-chris-travis
839	267930705	BONES - see thru me + prod distance decay	https://soundcloud.com/distancedecay/see-thru-me-ft-bones
840	768519475	BONES - Numb (Feat. Ralph Castelli) (biocide flip)	https://soundcloud.com/biocide/bones-numb-feat-ralph-castelli-biocide-flip
841	1018932763	Bones X Johnathan Kash - MurderCharge (Prod. 888 & .38 Special)	https://soundcloud.com/johnathan-kash/murdercharge-ft-bones-prod-888-38-special
842	109118077	BONES Feat Slim Guerilla - ScareCrow (Prod By DYLAN ROSS)	https://soundcloud.com/sgrillamane/bones-feat-slim-guerilla
843	760149570	surrenderdorothy - justwhatthedoctorordered	https://soundcloud.com/surrenderdorothymusic/sets/surrenderdorothy-justwhatthedoctorordered
844	846545306	surrenderdorothy - julyrent	https://soundcloud.com/surrenderdorothymusic/sets/surrenderdorothy-julyrent
845	670639812	V14N0C3 5 0L4F0M ( Prod. Vertical Waves )	https://soundcloud.com/ladove-kralovstvo/sets/v14n0c3-5-0l4f0m
846	1160313616	Schemaboyss vol. 1	https://soundcloud.com/ben-hartwell-552377441/sets/schemaboyss-vol-1
847	921136441	ninka ritka	https://soundcloud.com/david-steinecker-868976325/ninka-ritka
848	418310081	BONES - creep	https://soundcloud.com/primalknight/sets/bones-creep
849	722013588	SLZY Z LÁSKY - EP	https://soundcloud.com/messacnamess/sets/slzy-z-lasky-ep
850	860974270	İsyan Tetick - Patlamaya Devam (diss like kaos)	https://soundcloud.com/vlad-tkachov-26673172/syan-tetick-patlamaya-devam
851	768603988	poster	https://soundcloud.com/oaf1/poster
852	595684530	Different Ways (feat. mess)	https://soundcloud.com/pavolkesely/different-ways-feat-mess
853	660990056	neboj mami feat. adhok	https://soundcloud.com/simon-simpe/neboj-mami-feat-adhok
854	570038178	1MillionBlunts	https://soundcloud.com/user-3792691052/sets/1millionblunts
855	766162420	Bones - Molotov	https://soundcloud.com/teamsesh/bones-molotov
856	999200560	Bones - OFFLINE	https://soundcloud.com/teamsesh/sets/bones-offline
857	757154962	Midget-Sakura prod.Not3kk	https://soundcloud.com/boris-kumo-kuman/sakura-ide-von
858	232700905	Big Racks	https://soundcloud.com/youngthugworld/big-racks
859	43397704	Travi$ Scott - Lights (Love Sick)	https://soundcloud.com/bassjungleradio/travi-scott-lights-love-sick
860	456856059	IT$OKTOCRY X LiL PEEP  - SIXTEEN SWISHERS Ft. Yunggoth (Prod.DJPaTT)	https://soundcloud.com/annevej/itsoktocry-x-lil-peep-sixteen-swishers-ft-yunggoth-proddjpatt
861	165854524	Bones - WhereTheTreesMeetTheFreeway (Prod. by Curtis Heron)	https://soundcloud.com/teamsesh/bones-1
862	706844761	BIELA (prod. Ygor Trnka)	https://soundcloud.com/messacnamess/biela-x-ygor-trnka
863	132172560	Travi$ Scott & OG Che$$- Cruis'n USA	https://soundcloud.com/sbradley237/sets/travi-scott-og-che-cruisn-usa
864	216436660	The Classmates EP - Travis Scott & OG Chess	https://soundcloud.com/fuji5k/sets/the-classmates-ep
865	193063143	Buddy Rich	https://soundcloud.com/yunglgnd/sets/buddy-rich
866	438514491	Buddy Rich Travi$ Scott x Jason Eric	https://soundcloud.com/johnmon-925485166/sets/buddy-rich-travi-scott-x-jason
867	216424362	The B.A.P.E. Mixtape - Travis Scott & OG Chess	https://soundcloud.com/fuji5k/sets/the-b-a-p-e-mixtape
868	227554817	The Graduates EP	https://soundcloud.com/user-69245467/sets/the-graduates-ep
869	693932965	Phil - Dead Rap (Prod. Phil) 185bpm / ZooBass Bad Dreams LP	https://soundcloud.com/phylglowup/phil-dead-rap-prod-phil-185bpm-zoobass-bad-dreams-lp
870	368308877	Bitch Ima Kill You (feat. Lil PEEP x GHOSTEMANE)	https://soundcloud.com/jgrxxn/jgrxxn-feat-lil-peep-x-ghostemane-bitch-ima-kill-you
871	268832238	CRAIG XEN X NEDARB X LIL PEEP -  BLUEBERRY LEMONADE	https://soundcloud.com/craigxen/blueberrylemonade
872	235954904	GRAYSCALE (FEAT. JGRXXN x BLACK SMURF x RVMIRXZ)	https://soundcloud.com/g59/grayscale
873	473389164	schemaposse	https://soundcloud.com/user-430383139/sets/schemaposse
874	5914614	Owl Pharaoh	https://soundcloud.com/travisscott-2/sets/owl-pharaoh
875	437121219	$UICIDEBOY$ - G Double OD	https://soundcloud.com/user-302964321-181735222/uicideboy-g-double-od
876	459133425	GLEB - MEGASPEED Prod. LINK	https://soundcloud.com/spagasto/gleb-megaspeed-prod-link
877	297178647	smokepurpp on a bean (prod. willie g)	https://soundcloud.com/lil_peep/smokepurpp-on-a-bean-prod-willie-g
878	302318229	Bones - PleaseHangUpAndTryAgain	https://soundcloud.com/teamsesh/bones-pleasehangupandtryagain
879	593999124	NIGHT$ AT ALBUM PARK	https://soundcloud.com/mylifeisoverparty/nights-at-album-park
880	691673919	XXXTENTACION Presents: Members Only, Vol. 4	https://soundcloud.com/jahseh-onfroy/sets/xxxtentacion-presents-members
881	584751366	SLZY Z LÁSKY x ¥VNGBVDO	https://soundcloud.com/messacnamess/slzy-z-lasky-remake
882	573115746	vráť sa	https://soundcloud.com/messacnamess/vr-sa
883	560083629	trip	https://soundcloud.com/messacnamess/trip-2
884	163746368	Drugs You Should Try It	https://soundcloud.com/travisscott-2/04-drugs-you-should-try-it
885	47502046	Travi$ Scott - Days Before Rodeo	https://soundcloud.com/stlldn/sets/travis-scott-days-before-rodeo
886	510868158	SAMUEL GORDON RMX	https://soundcloud.com/tremorko/samuel-gordon-rmx
887	325410339	BARBER - Pull Up (prod. NAUME)	https://soundcloud.com/user-733696683/barber-pull-up-prod-naume
888	563062071	tancujeme tmou x oliver	https://soundcloud.com/messacnamess/tancujeme-tmou-1
889	264346288	Wheres The Blow! ft LILPUMP Prod.Dj Patt	https://soundcloud.com/rickybobby-slumpgod/wheres-the-blow-ft-lilpump
890	449893317	GLEB-MEGASPEED prod. Link	https://soundcloud.com/vlado-nimmerfoll/gleb-megaspeed-prod-link
891	550807887	FRIDAY N1T3 (+MESS) prod. VERTICAL WAVES	https://soundcloud.com/trashbagface/friday-n1t3-mess-prod-vertical-waves
892	505865163	Hrdza (( prod. 5v ))*	https://soundcloud.com/trashbagface/hrdza
893	475811094	$uicideBoy$ Antarctica	https://soundcloud.com/fail-x-939073006/uicideboy-antarctica
894	525584220	Hugo Hypetrain - Core & Lean Mix vol.1	https://soundcloud.com/fckthem/hugo-hypetrain-core-and-lean-mix-vol
895	262875823	Bones - TheDayYouLeaveThisPlanetNobodyWillNotice (Prod. by Eurt Apatea)	https://soundcloud.com/teamsesh/bones-thedayyouleavethisplanetnobodywillnotice
896	24753530	Bones - TeenWitch	https://soundcloud.com/teamsesh/sets/bones-teenwitch
897	233199419	TeamSESH - You Are All To Blame	https://soundcloud.com/teamsesh/sets/teamsesh-you-are-all-to-blame
898	244474617	Bones - PaidProgramming2	https://soundcloud.com/teamsesh/sets/bones-paidprogramming2
899	291069307	Bones - DISGRACE	https://soundcloud.com/teamsesh/sets/bones-disgrace
